Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Risk_Type,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email,Is_Fraud_AML
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,491afe7f-6856-482a-b9af-2f812ff70c44,06-04-2025,21:07:55,70590.38,17b1c1bb-bf5f-4d0b-9dcb-42b59ff8daff,Credit,Restaurant,69002.85,Digital Wallet,"Chandigarh, Chandigarh",Desktop,Clean,INR,+91927368XXXXXX,Gas bill,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,57ee53a4-4ee2-47ac-b3e1-b5e65f97eb03,13-04-2025,03:42:53,15911.66,818587ad-fd55-4fed-8d6c-4ba606ea3ccf,Credit,Electronics,70655.64,ATM Booth Kiosk,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Flight ticket,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,36459c92-5889-4395-bde8-276fca12a21b,04-05-2025,03:40:44,85164.28,4aec83b9-28fb-41e9-be16-735717acf539,Transfer,Electronics,77519.28,Biometric ATM,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Jewelry purchase,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,3ab3e14f-d62b-46fc-8fae-8bd0603c33f4,16-05-2025,14:26:15,42506.59,66c2227d-da3c-4850-bb7e-d20e57a241a0,Withdrawal,Groceries,89250.59,QR Code Scanner,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Mobile recharge,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,a7550e9c-3a82-4713-b95c-a2b39b75e14e,09-06-2025,18:03:19,51107.89,028432d3-632f-4930-a2f9-ab992d550769,Credit,Entertainment,92392.01,Magnetic Strip Card,"Chandigarh, Chandigarh",Desktop,Clean,INR,+91927368XXXXXX,Food delivery,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,259459d8-5387-43c6-9642-8af84ac21fcb,31-08-2025,18:25:13,82049.11,300ed8df-d4b2-41a2-abf4-ec26fa2992db,Debit,Entertainment,81045.68,Video Banking,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,EMI payment,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,af9bccdb-aa3f-4c90-b6b4-285112bec074,05-09-2025,16:41:01,6477.06,39f05a27-4adf-464d-a272-b640c04f97ee,Transfer,Clothing,86579.06,POS Mobile Device,"Chandigarh, Chandigarh",Mobile,Clean,INR,+91927368XXXXXX,Insurance premium,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,f62757aa-fa56-434d-8131-aa7e7842416e,10-09-2025,19:00:38,72758.39,14a6adda-194a-40ff-8d07-72f477f02528,Credit,Health,99996.44,Chip Card,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Gas bill,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,0828ba3c-b7d0-4674-9107-3a49ba7a32cb,22-10-2025,15:26:36,17312.2,011c66f0-37e7-45fd-badb-ffc6299ca954,Withdrawal,Entertainment,84847.84,ATM Booth Kiosk,"Chandigarh, Chandigarh",Mobile,Clean,INR,+91927368XXXXXX,EMI payment,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,44b1c687-4c2a-4ed5-92aa-81fedcb1c852,28-10-2025,13:42:51,53112.19,c6b1bfdc-5649-4b2e-8404-7f7ed2ef06b6,Bill Payment,Electronics,61943.82,Chip Card,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Gas bill,pii_email_5409f65a1bd5,0
0bb23848-faa4-46e0-a2d4-17e14ccffdb3,pii_full_name_720a5c87f369,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,72fc3fae-b9cc-4d0b-851a-a38bfae87733,30-10-2025,04:33:47,84120.73,e94a79cc-1d78-4b1f-a6bc-102109cbf110,Transfer,Health,85931.36,Branch Counter,"Chandigarh, Chandigarh",POS,Clean,INR,+91927368XXXXXX,Jewelry purchase,pii_email_5409f65a1bd5,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,086b3814-bcd7-4b8f-a67b-7acfa6ad10df,18-01-2025,02:44:18,4731.86,500b3948-d07b-4b79-8ba3-d61c5728bf90,Transfer,Entertainment,52340.04,POS Mobile Device,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,Food delivery,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,6ce84d76-e9b5-4071-85b1-010e2484b5b6,22-02-2025,19:50:39,10291.25,598c90ea-f80e-4781-94f0-505cdfd14bff,Bill Payment,Electronics,55689.83,Chip Card,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Salary credit,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,30d12f97-ee87-4994-b01c-684c93541949,12-03-2025,23:11:59,19496.29,8f590f58-df64-4b23-899d-9808cfe17f20,Debit,Restaurant,56718.95,Self-service Banking Machine,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Utility bill,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,143c3128-36cc-4b81-92f3-c51594039dc7,23-04-2025,03:50:24,23113.31,72548231-1ef6-4e47-b9fc-c05691796309,Withdrawal,Entertainment,53699.94,POS Mobile Device,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,Online shopping,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,3d9062d4-aa63-4664-907b-80c8befd5eb2,09-05-2025,20:22:56,98770.95,e50b0fda-d4b4-41ca-9245-4c4393a7bbaf,Credit,Clothing,54857.37,Phone Banking,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Online shopping,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,c374c308-c5d8-49ee-be56-2610c3d4a0e6,03-06-2025,20:13:15,85199.08,cfd6942c-ec95-4119-93e9-b19921510b85,Transfer,Health,58668.58,Digital Wallet,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91998869XXXXXX,Pharmacy bill,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,80f5aa5a-07c3-4c4b-867b-ce8191388e91,05-06-2025,18:37:41,39217.41,794e1e4a-f5d0-4a76-807f-74e6565f8f22,Debit,Groceries,47905.07,Voice Assistant,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91998869XXXXXX,Movie tickets,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,b3fb95f5-3701-4696-8b91-0e0cb1da5d50,08-06-2025,03:12:40,78754.72,238cc688-f86d-4c38-90de-292a81160ca8,Withdrawal,Restaurant,50148.68,UPI,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91998869XXXXXX,Flight ticket,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,92b8e8f7-c563-4637-a42a-2197f17937a6,22-06-2025,18:33:05,46905.02,e727eb61-9ac7-4038-bcee-7528984d3844,Debit,Restaurant,50999.33,Branch Counter,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91998869XXXXXX,Salary credit,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,e7ccc20a-aa55-47b8-a69a-1c1669dc7bc4,29-06-2025,15:34:37,57687.87,55522d32-2db3-4901-9864-3a7bc3dccec0,Credit,Entertainment,56768.11,ATM Booth Kiosk,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,Cash withdrawal,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,2348ad3d-954d-4e4f-8633-7b3069727115,11-08-2025,18:17:48,54796.07,ef046abf-e8d9-40be-8211-04adcc648dd7,Withdrawal,Restaurant,48220.33,ATM Booth Kiosk,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,Movie tickets,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,c618ac93-a4ea-409c-a4f6-c7ebec92eaa3,16-08-2025,22:08:09,29248.01,f775b370-2cf7-4a41-b060-8e60b26bb2c1,Bill Payment,Electronics,44980.27,ATM,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91998869XXXXXX,EMI payment,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,2e01653e-4b44-46f2-be3f-d99811284f37,21-08-2025,16:01:15,41964.26,4ecb68a8-66c0-4015-88f9-c1bd4c13a8d9,Bill Payment,Health,48988.24,UPI,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Train ticket,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,88d21ad1-23d3-4de4-8116-6b5ebaf2e738,28-08-2025,01:57:47,33208.01,42431c03-f5d9-486a-8a33-249928291ca4,Credit,Entertainment,56011.27,UPI,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91998869XXXXXX,Online shopping,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,11f929d7-daea-4e2b-847f-1a43d649f54f,01-09-2025,03:28:51,21669.01,3542f463-4d15-47db-86c8-ae2256487e6e,Withdrawal,Electronics,52690.47,Magnetic Strip Card,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,Food delivery,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,f39f31f9-1c93-496e-808b-6af55cba6b87,09-10-2025,02:35:46,49412.99,e7be6ed0-0eb7-452c-8b75-8e9abf613ca0,Withdrawal,Clothing,51826.82,Digital Wallet,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91998869XXXXXX,EMI payment,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,4e4874d1-d850-4c4a-bd9a-abd3333d4c9b,09-11-2025,02:29:23,90359.08,6cd452ee-5772-47cf-9563-a42d5baa363e,Transfer,Entertainment,58024.15,POS Mobile Device,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Gym membership,pii_email_62e81cab21db,0
0cdd185c-c6ec-49b6-807c-c07728f4020d,pii_full_name_20f5166fbda4,Male,53,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,67238d2c-8a67-4ae8-9c45-10a11599deb1,15-11-2025,06:57:54,8446.3,bdac1a1d-b19e-47de-b942-b00302fae623,Credit,Clothing,53184.67,QR Code Scanner,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91998869XXXXXX,Hotel booking,pii_email_62e81cab21db,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,8eea4d94-d970-41a5-a97d-e237fe0882d5,14-01-2025,19:41:50,48918.95,ad4181f6-e5dc-4a3c-9cda-a74a07f3e929,Credit,Entertainment,69753.71,Internet Banking,"Nashik, Maharashtra",ATM,Clean,INR,+91929216XXXXXX,Mutual fund investment,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,a9d76848-87a2-4da5-98c7-c24ebd256a05,21-03-2025,04:23:29,61007.73,7051427d-f544-41b5-b535-3a5387f315ec,Credit,Groceries,74189.34,Mobile Banking App,"Nashik, Maharashtra",Desktop,Clean,INR,+91929216XXXXXX,Bus ticket,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,77e7bfdc-7e19-4c20-b1b9-a46e2eeddaa7,02-04-2025,18:16:17,85272.87,0e8035c1-337c-4abc-8eb3-bfe669eee7b7,Debit,Clothing,61369.42,Internet Banking,"Nashik, Maharashtra",POS,Clean,INR,+91929216XXXXXX,Grocery delivery,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,3dfd9f37-9ab2-49ec-9b3c-8fd0a78032e0,12-04-2025,21:18:30,30384.98,eee6ea64-149b-41c8-a251-6df082cb287e,Credit,Clothing,71322.19,QR Code Scanner,"Nashik, Maharashtra",Mobile,Clean,INR,+91929216XXXXXX,Train ticket,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,a8c11311-706a-4caa-a343-586829e4632f,30-04-2025,12:30:27,34923.97,6183ea20-7f83-4511-b269-0e7c433da721,Transfer,Clothing,64861.82,Phone Banking,"Nashik, Maharashtra",ATM,Clean,INR,+91929216XXXXXX,Flight ticket,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,909027e3-cbfe-4fbb-8827-db5c888fa790,10-10-2025,05:34:37,59056.48,19e2c6a9-2cde-43be-95a0-0980daddcc68,Withdrawal,Clothing,68283.7,Self-service Banking Machine,"Nashik, Maharashtra",ATM,Clean,INR,+91929216XXXXXX,Movie tickets,pii_email_7a5977d16385,0
0dd502b0-27f5-444f-83fd-c327280ef741,pii_full_name_e969896edcdc,Female,60,Maharashtra,Nashik,Nashik Branch,Savings,d622d397-1885-44b3-8a2b-80158e65c8f2,23-10-2025,05:51:00,16651.44,666cee7b-b683-4cb2-bf31-529fe2cbab19,Withdrawal,Clothing,68088.57,UPI,"Nashik, Maharashtra",Mobile,Clean,INR,+91929216XXXXXX,Food delivery,pii_email_7a5977d16385,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,8a2a25bc-17d5-4558-a1ae-6bc992e1c19d,17-03-2025,16:05:38,59082.81,b7f586dc-f589-4f63-89f7-274260f05134,Withdrawal,Groceries,75183.99,POS Mobile App,"Raipur, Chhattisgarh",Desktop,Clean,INR,+91965337XXXXXX,Online shopping,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,12a7ed7e-b7b0-41a8-9835-a424bd90aa73,08-07-2025,16:12:56,12568.83,17669342-9bcf-4ba1-b924-676c7f708870,Withdrawal,Restaurant,78217.39,Digital Wallet,"Raipur, Chhattisgarh",POS,Clean,INR,+91965337XXXXXX,Flight ticket,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,bb5b94a8-c586-49fe-a26b-38ef318035fd,18-07-2025,11:58:55,21306.17,1b83668c-76c2-4341-b42e-9e7564660f00,Credit,Restaurant,82151.0,Phone Banking,"Raipur, Chhattisgarh",Mobile,Clean,INR,+91965337XXXXXX,Gym membership,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,7671864f-9119-4328-a408-4da12ab872fb,28-08-2025,21:52:57,74798.14,909441eb-1f57-4b89-8431-5a644e8a8ccd,Credit,Electronics,85697.21,Digital Wallet,"Raipur, Chhattisgarh",POS,Clean,INR,+91965337XXXXXX,EMI payment,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,ecd45393-8c6c-49f8-9463-b2947d21b546,17-10-2025,08:39:10,84159.22,febe70b6-a9c5-415a-95db-581d8e404b17,Credit,Health,80020.39,Chip Card,"Raipur, Chhattisgarh",POS,Clean,INR,+91965337XXXXXX,Electricity bill,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,f972522d-3214-47f1-8154-2c93b4f4e1db,21-10-2025,15:27:12,65416.73,2d8ca0f2-fcef-4d2b-8d53-e6ac569f778c,Transfer,Clothing,92238.88,ATM Booth Kiosk,"Raipur, Chhattisgarh",ATM,Clean,INR,+91965337XXXXXX,Hotel booking,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,afb9a775-aeb4-459d-b859-cc16ad8f46d0,11-11-2025,15:45:39,10587.37,54428d56-a620-4cab-8b8e-40e533802f27,Debit,Entertainment,81092.27,ATM Booth Kiosk,"Raipur, Chhattisgarh",POS,Clean,INR,+91965337XXXXXX,Bus ticket,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,aeb390d1-1352-4cce-98ea-9c90c55d3839,12-11-2025,02:46:01,78941.27,d60b097d-2fa9-43c1-8ba8-e63d2e162c89,Transfer,Electronics,71604.47,Virtual Card,"Raipur, Chhattisgarh",Mobile,Clean,INR,+91965337XXXXXX,Salary credit,pii_email_ed5e1faf7b13,0
0e87e785-111f-4dfe-aa96-abcd724e7d9c,pii_full_name_880ea7296476,Female,28,Chhattisgarh,Raipur,Raipur Branch,Savings,57fd10b7-91b6-47d3-b6e3-1fc348851d24,09-12-2025,03:57:36,42902.88,bf7f3880-36bf-457c-ba3d-17109d235ffb,Transfer,Electronics,79474.27,Contactless Card,"Raipur, Chhattisgarh",Desktop,Clean,INR,+91965337XXXXXX,Mutual fund investment,pii_email_ed5e1faf7b13,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,72a389d3-8604-4a51-a520-5e88613a0239,07-01-2025,09:33:35,14560.35,2c76eb1e-2617-4551-8b74-343b823e9960,Withdrawal,Groceries,5972.47,Biometric ATM,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91933664XXXXXX,EMI payment,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,47a7ad12-0855-4a28-95fb-78d41829b7dd,09-01-2025,12:08:25,92327.28,2da409fe-f052-41f3-b498-4d5564c97f61,Transfer,Restaurant,26570.12,POS Mobile App,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91933664XXXXXX,Flight ticket,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,88c8f211-edbe-4897-b574-1385e526aa86,26-01-2025,18:33:27,79430.7,95829304-7a00-4719-b222-87cf43d4d687,Debit,Restaurant,5029.66,Debit/Credit Card,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91933664XXXXXX,Jewelry purchase,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,fa7dbab3-6b6a-4f51-90ad-19356c7de442,14-03-2025,19:06:01,67369.15,b6caa72c-69ec-4d12-8995-dea149572fda,Debit,Entertainment,19627.1,Contactless Card,"Varanasi, Uttar Pradesh",Desktop,Clean,INR,+91933664XXXXXX,Hotel booking,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,24c13b5c-f642-428f-8a23-ad03c211289b,21-04-2025,01:28:12,1921.71,978ad1b4-5450-4cf8-b904-ceded7b4c331,Withdrawal,Health,26377.95,Self-service Banking Machine,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91933664XXXXXX,Salary credit,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,73fbde62-e743-41ae-b014-154c66ab74f4,19-06-2025,06:49:47,55834.91,66b16e3c-d91d-41a6-9f37-8d2571bda25b,Credit,Entertainment,13006.23,Virtual Card,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91933664XXXXXX,Salary credit,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,aa4134bd-c70b-450a-9b76-894fde499909,26-06-2025,22:19:36,90270.13,9775cfdb-fa2d-4102-aa0b-5913ee1a8219,Transfer,Entertainment,22033.24,Video Banking,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91933664XXXXXX,Pharmacy bill,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,5844cb4c-406a-49e1-bb55-d94a84ce4cb5,05-07-2025,02:17:10,63880.69,43ae36cc-5211-4ad6-8320-d6ab0a78817c,Withdrawal,Health,13782.62,Phone Banking,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91933664XXXXXX,Cash withdrawal,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,2ccd3269-e4fc-4e7b-82ad-65d5f9364f63,04-08-2025,08:03:14,74373.54,f07d6262-b289-43f7-8a04-5d06090f4f93,Debit,Clothing,6345.26,Voice Assistant,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91933664XXXXXX,Food delivery,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,9b42eaf5-76c2-4098-a22f-ec4bb602ebcb,11-08-2025,17:19:43,5435.87,8e3aa3b1-d3ae-4acf-9afa-a95576e149a0,Transfer,Groceries,20170.68,Internet Banking,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91933664XXXXXX,Gas bill,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,598fbc34-d3bf-4276-ab31-95a7a3f06dda,14-08-2025,18:22:18,60559.3,7ce837ba-f101-44c0-b8c6-bff16bdcb55b,Credit,Health,28733.0,ATM,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91933664XXXXXX,Grocery delivery,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,5d44549a-1b5b-4017-bb0f-08c4d5d24063,29-08-2025,19:23:44,25138.02,5c92cf92-a81c-469d-a131-3f673408edb0,Withdrawal,Health,22677.06,UPI,"Varanasi, Uttar Pradesh",Mobile,Clean,INR,+91933664XXXXXX,Grocery delivery,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,28e13142-07e4-4a7c-b47b-688fc61a319e,06-09-2025,05:05:44,31576.25,f614a2b6-2421-4c0b-bcfe-e1ea8cf93811,Transfer,Restaurant,25190.87,ATM,"Varanasi, Uttar Pradesh",ATM,Clean,INR,+91933664XXXXXX,Electricity bill,pii_email_04b28c2b46fb,0
0f444bd2-1f31-4ffa-9d05-c19f0e357c46,pii_full_name_646e9f0d42cb,Female,22,Uttar Pradesh,Varanasi,Varanasi Branch,Savings,797e33de-9080-4fdd-b5b1-d58b03718876,13-09-2025,08:29:52,139.34,f0770299-55b3-4544-80d4-84f552a6b0b9,Debit,Restaurant,26364.01,QR Code Scanner,"Varanasi, Uttar Pradesh",POS,Clean,INR,+91933664XXXXXX,Mobile recharge,pii_email_04b28c2b46fb,0
